price,edhrecRank,edhrecSaltiness,manaValue,rarity,artist,finishes,currency,hasFoil,supertypes,hasNonFoil,gameAvailability,priceProvider,setCode,type
2.99,1930.0,0.85,8.0,1,217,2,1,0,0,1,1,1,76,55
2.65,1930.0,0.85,8.0,1,217,2,1,0,0,1,1,3,76,55
0.77,7911.0,0.69,6.0,1,12,2,1,0,0,1,1,4,76,140
0.71,7911.0,0.69,6.0,1,12,2,0,0,0,1,1,2,76,140
1.02,7911.0,0.69,6.0,1,12,2,0,0,0,1,1,2,76,140
0.33,7911.0,0.69,6.0,1,12,2,1,0,0,1,1,1,76,140
1.29,7911.0,0.69,6.0,1,12,2,1,0,0,1,1,1,76,140
0.88,7911.0,0.69,6.0,1,12,2,1,0,0,1,1,3,76,140
1.07,5385.0,1.11,3.0,1,149,1,1,1,0,0,1,4,37,140
0.82,5385.0,1.11,3.0,1,149,1,0,1,0,0,1,2,37,140
0.6,5385.0,1.11,3.0,1,149,1,1,1,0,0,1,1,37,140
0.97,8693.0,0.3,5.0,1,18,1,1,1,0,0,1,4,37,112
0.85,8693.0,0.3,5.0,1,18,1,0,1,0,0,1,2,37,112
0.38,8693.0,0.3,5.0,1,18,1,1,1,0,0,1,1,37,112
1.49,8693.0,0.3,5.0,1,18,1,1,1,0,0,1,1,37,112
0.21,4869.0,0.09,2.0,2,120,2,1,0,0,1,1,4,37,73
0.21,4869.0,0.09,2.0,2,120,2,0,0,0,1,1,2,37,73
0.49,4869.0,0.09,2.0,2,120,2,1,0,0,1,1,1,37,73
0.37,4869.0,0.09,2.0,2,120,2,1,0,0,1,1,3,37,73
11.2,3578.0,1.01,3.0,2,233,2,1,0,0,1,1,4,37,97
6.24,3578.0,1.01,3.0,2,233,2,0,0,0,1,1,2,37,97
7.0,3578.0,1.01,3.0,2,233,2,1,0,0,1,1,1,37,97
11.99,3578.0,1.01,3.0,2,233,2,1,0,0,1,1,1,37,97
9.04,3578.0,1.01,3.0,2,233,2,1,0,0,1,1,3,37,97
0.69,3649.0,0.15,3.0,2,100,2,1,0,0,1,1,4,37,155
0.79,3649.0,0.15,3.0,2,100,2,0,0,0,1,1,2,37,155
0.33,3649.0,0.15,3.0,2,100,2,1,0,0,1,1,1,37,155
1.29,3649.0,0.15,3.0,2,100,2,1,0,0,1,1,1,37,155
0.7,3649.0,0.15,3.0,2,100,2,1,0,0,1,1,3,37,155
0.24,550.0,0.41,4.0,2,213,2,1,0,0,1,1,4,37,155
0.2,550.0,0.41,4.0,2,213,2,0,0,0,1,1,2,37,155
0.05,550.0,0.41,4.0,2,213,2,1,0,0,1,1,1,37,155
0.49,550.0,0.41,4.0,2,213,2,1,0,0,1,1,1,37,155
0.42,550.0,0.41,4.0,2,213,2,1,0,0,1,1,3,37,155
11.56,3407.0,1.25,4.0,1,167,1,1,1,0,0,1,4,24,119
4.96,3407.0,1.25,4.0,1,167,1,0,1,0,0,1,2,24,119
9.49,3407.0,1.25,4.0,1,167,1,1,1,0,0,1,1,24,119
13.62,3102.0,1.3,3.0,1,167,1,1,1,0,0,1,4,24,24
3.19,3102.0,1.3,3.0,1,167,1,0,1,0,0,1,2,24,24
5.49,3102.0,1.3,3.0,1,167,1,1,1,0,0,1,1,24,24
2.74,1722.0,0.87,4.0,1,155,1,1,1,0,0,1,4,24,135
3.09,1722.0,0.87,4.0,1,155,1,0,1,0,0,1,2,24,135
0.65,1722.0,0.87,4.0,1,155,1,1,1,0,0,1,1,24,135
0.53,3279.0,0.43,5.0,2,102,2,1,0,0,1,1,4,24,140
0.51,3279.0,0.43,5.0,2,102,2,0,0,0,1,1,2,24,140
0.27,3279.0,0.43,5.0,2,102,2,0,0,0,1,1,2,24,140
0.11,3279.0,0.43,5.0,2,102,2,1,0,0,1,1,1,24,140
0.69,3279.0,0.43,5.0,2,102,2,1,0,0,1,1,1,24,140
0.55,3279.0,0.43,5.0,2,102,2,1,0,0,1,1,3,24,140
1.68,9866.0,0.25,5.0,2,215,2,1,0,0,1,1,4,24,8
0.94,9866.0,0.25,5.0,2,215,2,0,0,0,1,1,2,24,8
0.8,9866.0,0.25,5.0,2,215,2,0,0,0,1,1,2,24,8
0.7,9866.0,0.25,5.0,2,215,2,1,0,0,1,1,1,24,8
2.79,9866.0,0.25,5.0,2,215,2,1,0,0,1,1,1,24,8
1.85,9866.0,0.25,5.0,2,215,2,1,0,0,1,1,3,24,8
1.66,2601.0,0.18,7.0,2,140,2,1,0,0,1,1,4,24,221
0.81,2601.0,0.18,7.0,2,140,2,0,0,0,1,1,2,24,221
0.3,2601.0,0.18,7.0,2,140,2,0,0,0,1,1,2,24,221
0.95,2601.0,0.18,7.0,2,140,2,1,0,0,1,1,1,24,221
2.79,2601.0,0.18,7.0,2,140,2,1,0,0,1,1,1,24,221
1.54,2601.0,0.18,7.0,2,140,2,1,0,0,1,1,3,24,221
7.64,2007.0,0.44,3.0,2,137,2,1,0,0,1,1,4,24,73
7.55,2007.0,0.44,3.0,2,137,2,0,0,0,1,1,2,24,73
3.07,2007.0,0.44,3.0,2,137,2,0,0,0,1,1,2,24,73
5.5,2007.0,0.44,3.0,2,137,2,1,0,0,1,1,1,24,73
9.99,2007.0,0.44,3.0,2,137,2,1,0,0,1,1,1,24,73
7.17,2007.0,0.44,3.0,2,137,2,1,0,0,1,1,3,24,73
4.35,2061.0,0.3,4.0,1,79,2,1,0,0,1,1,4,24,223
4.41,2061.0,0.3,4.0,1,79,2,0,0,0,1,1,2,24,223
0.91,2061.0,0.3,4.0,1,79,2,0,0,0,1,1,2,24,223
2.8,2061.0,0.3,4.0,1,79,2,1,0,0,1,1,1,24,223
6.49,2061.0,0.3,4.0,1,79,2,1,0,0,1,1,1,24,223
4.65,2061.0,0.3,4.0,1,79,2,1,0,0,1,1,3,24,223
0.38,13420.0,0.71,4.0,2,239,2,1,0,0,1,1,4,24,136
0.2,13420.0,0.71,4.0,2,239,2,0,0,0,1,1,2,24,136
0.15,13420.0,0.71,4.0,2,239,2,0,0,0,1,1,2,24,136
0.12,13420.0,0.71,4.0,2,239,2,1,0,0,1,1,1,24,136
0.79,13420.0,0.71,4.0,2,239,2,1,0,0,1,1,1,24,136
0.46,13420.0,0.71,4.0,2,239,2,1,0,0,1,1,3,24,136
0.52,12084.0,0.2,6.0,1,113,2,1,0,0,1,1,4,24,37
0.54,12084.0,0.2,6.0,1,113,2,0,0,0,1,1,2,24,37
0.34,12084.0,0.2,6.0,1,113,2,0,0,0,1,1,2,24,37
0.1,12084.0,0.2,6.0,1,113,2,1,0,0,1,1,1,24,37
0.99,12084.0,0.2,6.0,1,113,2,1,0,0,1,1,1,24,37
0.62,12084.0,0.2,6.0,1,113,2,1,0,0,1,1,3,24,37
10.02,2084.0,0.38,5.0,1,158,2,1,0,0,1,1,4,24,144
9.13,2084.0,0.38,5.0,1,158,2,0,0,0,1,1,2,24,144
5.97,2084.0,0.38,5.0,1,158,2,0,0,0,1,1,2,24,144
8.5,2084.0,0.38,5.0,1,158,2,1,0,0,1,1,1,24,144
16.99,2084.0,0.38,5.0,1,158,2,1,0,0,1,1,1,24,144
9.9,2084.0,0.38,5.0,1,158,2,1,0,0,1,1,3,24,144
0.72,14751.0,0.5,6.0,2,66,2,1,0,0,1,1,4,24,43
0.18,14751.0,0.5,6.0,2,66,2,0,0,0,1,1,2,24,43
0.25,14751.0,0.5,6.0,2,66,2,0,0,0,1,1,2,24,43
0.33,14751.0,0.5,6.0,2,66,2,1,0,0,1,1,1,24,43
1.29,14751.0,0.5,6.0,2,66,2,1,0,0,1,1,1,24,43
0.78,14751.0,0.5,6.0,2,66,2,1,0,0,1,1,3,24,43
0.24,9273.0,0.33,5.0,1,211,2,1,0,0,1,1,4,24,179
0.35,9273.0,0.33,5.0,1,211,2,0,0,0,1,1,2,24,179
1.45,9273.0,0.33,5.0,1,211,2,0,0,0,1,1,2,24,179
0.99,9273.0,0.33,5.0,1,211,2,1,0,0,1,1,1,24,179
0.55,9273.0,0.33,5.0,1,211,2,1,0,0,1,1,3,24,179
0.32,15059.0,0.67,5.0,2,55,2,1,0,0,1,1,4,24,75
0.15,15059.0,0.67,5.0,2,55,2,0,0,0,1,1,2,24,75
0.22,15059.0,0.67,5.0,2,55,2,0,0,0,1,1,2,24,75
0.07,15059.0,0.67,5.0,2,55,2,1,0,0,1,1,1,24,75
0.69,15059.0,0.67,5.0,2,55,2,1,0,0,1,1,1,24,75
0.46,15059.0,0.67,5.0,2,55,2,1,0,0,1,1,3,24,75
1.94,8030.0,0.3,7.0,1,233,2,1,0,0,1,1,4,24,8
0.81,8030.0,0.3,7.0,1,233,2,0,0,0,1,1,2,24,8
0.89,8030.0,0.3,7.0,1,233,2,0,0,0,1,1,2,24,8
0.15,8030.0,0.3,7.0,1,233,2,1,0,0,1,1,1,24,8
0.99,8030.0,0.3,7.0,1,233,2,1,0,0,1,1,1,24,8
1.8,8030.0,0.3,7.0,1,233,2,1,0,0,1,1,3,24,8
1.11,966.0,0.35,5.0,1,149,2,1,0,0,1,1,4,24,55
0.98,966.0,0.35,5.0,1,149,2,0,0,0,1,1,2,24,55
13.2,966.0,0.35,5.0,1,149,2,0,0,0,1,1,2,24,55
0.6,966.0,0.35,5.0,1,149,2,1,0,0,1,1,1,24,55
1.49,966.0,0.35,5.0,1,149,2,1,0,0,1,1,1,24,55
1.11,966.0,0.35,5.0,1,149,2,1,0,0,1,1,3,24,55
0.32,1463.0,0.47,4.0,2,167,2,1,0,0,1,1,4,44,136
0.28,1463.0,0.47,4.0,2,167,2,0,0,0,1,1,2,44,136
0.2,1463.0,0.47,4.0,2,167,2,1,0,0,1,1,1,44,136
0.79,1463.0,0.47,4.0,2,167,2,1,0,0,1,1,1,44,136
0.46,1463.0,0.47,4.0,2,167,2,1,0,0,1,1,3,44,136
7.76,4498.0,0.78,5.0,2,120,2,1,0,0,1,1,4,13,44
4.1,4498.0,0.78,5.0,2,120,2,0,0,0,1,1,2,13,44
4.48,4498.0,0.78,5.0,2,120,2,0,0,0,1,1,2,13,44
5.5,4498.0,0.78,5.0,2,120,2,1,0,0,1,1,1,13,44
10.99,4498.0,0.78,5.0,2,120,2,1,0,0,1,1,1,13,44
7.56,4498.0,0.78,5.0,2,120,2,1,0,0,1,1,3,13,44
0.7,3574.0,0.6,5.0,2,63,2,1,0,0,1,1,4,13,210
0.89,3574.0,0.6,5.0,2,63,2,0,0,0,1,1,2,13,210
0.5,3574.0,0.6,5.0,2,63,2,0,0,0,1,1,2,13,210
0.8,3574.0,0.6,5.0,2,63,2,1,0,0,1,1,1,13,210
1.99,3574.0,0.6,5.0,2,63,2,1,0,0,1,1,1,13,210
0.93,3574.0,0.6,5.0,2,63,2,1,0,0,1,1,3,13,210
0.36,2482.0,0.26,6.0,2,134,2,1,0,0,1,1,4,13,216
0.28,2482.0,0.26,6.0,2,134,2,0,0,0,1,1,2,13,216
0.09,2482.0,0.26,6.0,2,134,2,1,0,0,1,1,1,13,216
0.69,2482.0,0.26,6.0,2,134,2,1,0,0,1,1,1,13,216
0.46,2482.0,0.26,6.0,2,134,2,1,0,0,1,1,3,13,216
0.88,1196.0,0.43,7.0,2,137,2,1,0,0,1,1,4,13,43
0.58,1196.0,0.43,7.0,2,137,2,0,0,0,1,1,2,13,43
0.4,1196.0,0.43,7.0,2,137,2,1,0,0,1,1,1,13,43
1.99,1196.0,0.43,7.0,2,137,2,1,0,0,1,1,1,13,43
0.93,1196.0,0.43,7.0,2,137,2,1,0,0,1,1,3,13,43
0.27,3279.0,0.43,5.0,2,102,2,1,0,0,1,1,4,13,140
0.37,3279.0,0.43,5.0,2,102,2,0,0,0,1,1,2,13,140
0.2,3279.0,0.43,5.0,2,102,2,0,0,0,1,1,2,13,140
0.04,3279.0,0.43,5.0,2,102,2,1,0,0,1,1,1,13,140
0.49,3279.0,0.43,5.0,2,102,2,1,0,0,1,1,1,13,140
0.42,3279.0,0.43,5.0,2,102,2,1,0,0,1,1,3,13,140
1.03,2601.0,0.18,7.0,2,140,2,1,0,0,1,1,4,13,221
0.83,2601.0,0.18,7.0,2,140,2,0,0,0,1,1,2,13,221
0.8,2601.0,0.18,7.0,2,140,2,1,0,0,1,1,1,13,221
2.29,2601.0,0.18,7.0,2,140,2,1,0,0,1,1,1,13,221
1.1,2601.0,0.18,7.0,2,140,2,1,0,0,1,1,3,13,221
0.59,10064.0,0.84,6.0,2,46,2,1,0,0,1,1,4,13,43
0.56,10064.0,0.84,6.0,2,46,2,0,0,0,1,1,2,13,43
0.93,10064.0,0.84,6.0,2,46,2,0,0,0,1,1,2,13,43
0.72,10064.0,0.84,6.0,2,46,2,1,0,0,1,1,1,13,43
1.79,10064.0,0.84,6.0,2,46,2,1,0,0,1,1,1,13,43
0.65,10064.0,0.84,6.0,2,46,2,1,0,0,1,1,3,13,43
0.39,8379.0,0.18,5.0,2,171,2,1,0,0,1,1,4,13,210
0.44,8379.0,0.18,5.0,2,171,2,0,0,0,1,1,2,13,210
0.4,8379.0,0.18,5.0,2,171,2,0,0,0,1,1,2,13,210
0.15,8379.0,0.18,5.0,2,171,2,1,0,0,1,1,1,13,210
0.59,8379.0,0.18,5.0,2,171,2,1,0,0,1,1,1,13,210
0.46,8379.0,0.18,5.0,2,171,2,1,0,0,1,1,3,13,210
0.43,6237.0,0.18,5.0,2,79,2,1,0,0,1,1,4,13,43
0.32,6237.0,0.18,5.0,2,79,2,0,0,0,1,1,2,13,43
0.3,6237.0,0.18,5.0,2,79,2,1,0,0,1,1,1,13,43
0.99,6237.0,0.18,5.0,2,79,2,1,0,0,1,1,1,13,43
0.52,6237.0,0.18,5.0,2,79,2,1,0,0,1,1,3,13,43
0.39,8672.0,0.13,6.0,2,66,2,1,0,0,1,1,4,13,28
0.21,8672.0,0.13,6.0,2,66,2,0,0,0,1,1,2,13,28
0.06,8672.0,0.13,6.0,2,66,2,1,0,0,1,1,1,13,28
0.49,8672.0,0.13,6.0,2,66,2,1,0,0,1,1,1,13,28
0.46,8672.0,0.13,6.0,2,66,2,1,0,0,1,1,3,13,28
1.07,2613.0,0.14,4.0,1,0,2,1,0,0,1,1,4,13,32
0.4,2613.0,0.14,4.0,1,0,2,0,0,0,1,1,2,13,32
0.99,2613.0,0.14,4.0,1,0,2,1,0,0,1,1,1,13,32
0.72,2613.0,0.14,4.0,1,0,2,1,0,0,1,1,3,13,32
0.24,5941.0,0.18,3.0,2,219,2,1,0,0,1,1,4,13,26
0.31,5941.0,0.18,3.0,2,219,2,0,0,0,1,1,2,13,26
0.49,5941.0,0.18,3.0,2,219,2,1,0,0,1,1,1,13,26
0.41,5941.0,0.18,3.0,2,219,2,1,0,0,1,1,3,13,26
0.82,4512.0,0.27,5.0,2,108,2,1,0,0,1,1,4,13,43
0.54,4512.0,0.27,5.0,2,108,2,0,0,0,1,1,2,13,43
0.2,4512.0,0.27,5.0,2,108,2,0,0,0,1,1,2,13,43
0.75,4512.0,0.27,5.0,2,108,2,1,0,0,1,1,1,13,43
1.49,4512.0,0.27,5.0,2,108,2,1,0,0,1,1,1,13,43
0.89,4512.0,0.27,5.0,2,108,2,1,0,0,1,1,3,13,43
0.91,3275.0,0.45,4.0,1,160,2,1,0,0,1,1,4,13,140
0.74,3275.0,0.45,4.0,1,160,2,0,0,0,1,1,2,13,140
2.32,3275.0,0.45,4.0,1,160,2,0,0,0,1,1,2,13,140
0.15,3275.0,0.45,4.0,1,160,2,1,0,0,1,1,1,13,140
0.99,3275.0,0.45,4.0,1,160,2,1,0,0,1,1,1,13,140
1.1,3275.0,0.45,4.0,1,160,2,1,0,0,1,1,3,13,140
0.38,8296.0,0.33,2.0,2,33,2,1,0,0,1,1,4,13,213
0.31,8296.0,0.33,2.0,2,33,2,0,0,0,1,1,2,13,213
0.1,8296.0,0.33,2.0,2,33,2,0,0,0,1,1,2,13,213
0.33,8296.0,0.33,2.0,2,33,2,1,0,0,1,1,1,13,213
1.29,8296.0,0.33,2.0,2,33,2,1,0,0,1,1,1,13,213
0.46,8296.0,0.33,2.0,2,33,2,1,0,0,1,1,3,13,213
0.82,6797.0,0.82,6.0,2,219,2,1,0,0,1,1,4,13,46
1.18,6797.0,0.82,6.0,2,219,2,0,0,0,1,1,2,13,46
0.2,6797.0,0.82,6.0,2,219,2,0,0,0,1,1,2,13,46
0.9,6797.0,0.82,6.0,2,219,2,1,0,0,1,1,1,13,46
0.85,6797.0,0.82,6.0,2,219,2,1,0,0,1,1,3,13,46
0.77,1773.0,0.74,6.0,2,219,2,1,0,0,1,1,4,13,46
0.72,1773.0,0.74,6.0,2,219,2,0,0,0,1,1,2,13,46
0.3,1773.0,0.74,6.0,2,219,2,0,0,0,1,1,2,13,46
0.38,1773.0,0.74,6.0,2,219,2,1,0,0,1,1,1,13,46
1.49,1773.0,0.74,6.0,2,219,2,1,0,0,1,1,1,13,46
0.8,1773.0,0.74,6.0,2,219,2,1,0,0,1,1,3,13,46
0.55,6118.0,0.44,7.0,2,44,2,1,0,0,1,1,4,13,43
0.33,6118.0,0.44,7.0,2,44,2,0,0,0,1,1,2,13,43
0.12,6118.0,0.44,7.0,2,44,2,1,0,0,1,1,1,13,43
0.79,6118.0,0.44,7.0,2,44,2,1,0,0,1,1,1,13,43
0.6,6118.0,0.44,7.0,2,44,2,1,0,0,1,1,3,13,43
0.46,11048.0,0.08,7.0,2,185,2,1,0,0,1,1,4,13,31
0.3,11048.0,0.08,7.0,2,185,2,0,0,0,1,1,2,13,31
1.29,11048.0,0.08,7.0,2,185,2,1,0,0,1,1,1,13,31
0.67,11048.0,0.08,7.0,2,185,2,1,0,0,1,1,3,13,31
0.88,3434.0,0.27,6.0,1,178,2,1,0,0,1,1,4,13,45
0.63,3434.0,0.27,6.0,1,178,2,0,0,0,1,1,2,13,45
0.3,3434.0,0.27,6.0,1,178,2,0,0,0,1,1,2,13,45
0.72,3434.0,0.27,6.0,1,178,2,1,0,0,1,1,1,13,45
1.79,3434.0,0.27,6.0,1,178,2,1,0,0,1,1,1,13,45
0.98,3434.0,0.27,6.0,1,178,2,1,0,0,1,1,3,13,45
1.26,3652.0,0.35,6.0,2,212,2,1,0,0,1,1,4,13,43
0.82,3652.0,0.35,6.0,2,212,2,0,0,0,1,1,2,13,43
0.85,3652.0,0.35,6.0,2,212,2,1,0,0,1,1,1,13,43
2.49,3652.0,0.35,6.0,2,212,2,1,0,0,1,1,1,13,43
1.35,3652.0,0.35,6.0,2,212,2,1,0,0,1,1,3,13,43
0.55,5360.0,0.15,6.0,2,249,2,1,0,0,1,1,4,13,43
0.49,5360.0,0.15,6.0,2,249,2,0,0,0,1,1,2,13,43
0.24,5360.0,0.15,6.0,2,249,2,1,0,0,1,1,1,13,43
0.79,5360.0,0.15,6.0,2,249,2,1,0,0,1,1,1,13,43
0.82,5360.0,0.15,6.0,2,249,2,1,0,0,1,1,3,13,43
0.78,7910.0,0.69,6.0,1,12,2,1,0,0,1,1,4,13,140
0.5,7910.0,0.69,6.0,1,12,2,0,0,0,1,1,2,13,140
0.33,7910.0,0.69,6.0,1,12,2,1,0,0,1,1,1,13,140
1.29,7910.0,0.69,6.0,1,12,2,1,0,0,1,1,1,13,140
0.8,7910.0,0.69,6.0,1,12,2,1,0,0,1,1,3,13,140
1.13,1130.0,1.02,4.0,2,137,2,1,0,0,1,1,4,38,97
1.74,1130.0,1.02,4.0,2,137,2,0,0,0,1,1,2,38,97
1.0,1130.0,1.02,4.0,2,137,2,1,0,0,1,1,1,38,97
1.84,1130.0,1.02,4.0,2,137,2,1,0,0,1,1,3,38,97
7.82,2007.0,0.44,3.0,1,228,1,1,1,0,0,1,4,39,73
7.31,2007.0,0.44,3.0,1,228,1,0,1,0,0,1,2,39,73
5.5,2007.0,0.44,3.0,1,228,1,1,1,0,0,1,1,39,73
10.99,2007.0,0.44,3.0,1,228,1,1,1,0,0,1,1,39,73
1.11,2568.0,0.21,4.0,2,124,2,1,0,0,1,1,4,39,73
0.43,2568.0,0.21,4.0,2,124,2,0,0,0,1,1,2,39,73
0.38,2568.0,0.21,4.0,2,124,2,1,0,0,1,1,1,39,73
1.49,2568.0,0.21,4.0,2,124,2,1,0,0,1,1,1,39,73
1.12,2568.0,0.21,4.0,2,124,2,1,0,0,1,1,3,39,73
1.02,2439.0,0.29,4.0,2,79,2,1,0,0,1,1,4,39,71
1.05,2439.0,0.29,4.0,2,79,2,0,0,0,1,1,2,39,71
0.26,2439.0,0.29,4.0,2,79,2,1,0,0,1,1,1,39,71
1.29,2439.0,0.29,4.0,2,79,2,1,0,0,1,1,1,39,71
0.94,2439.0,0.29,4.0,2,79,2,1,0,0,1,1,3,39,71
0.62,6200.0,0.39,5.0,1,213,1,1,1,0,0,1,4,23,163
0.63,6200.0,0.39,5.0,1,213,1,0,1,0,0,1,2,23,163
0.1,6200.0,0.39,5.0,1,213,1,1,1,0,0,1,1,23,163
0.99,6200.0,0.39,5.0,1,213,1,1,1,0,0,1,1,23,163
5.66,10110.0,0.27,7.0,1,210,1,1,1,0,0,1,4,23,101
2.69,10110.0,0.27,7.0,1,210,1,0,1,0,0,1,2,23,101
3.0,10110.0,0.27,7.0,1,210,1,1,1,0,0,1,1,23,101
1.39,878.0,0.27,3.0,1,44,1,1,1,0,0,1,4,23,116
0.82,878.0,0.27,3.0,1,44,1,0,1,0,0,1,2,23,116
0.33,878.0,0.27,3.0,1,44,1,1,1,0,0,1,1,23,116
1.29,878.0,0.27,3.0,1,44,1,1,1,0,0,1,1,23,116
3.0,9420.0,0.45,5.0,1,11,1,1,1,0,0,1,4,23,8
1.52,9420.0,0.45,5.0,1,11,1,0,1,0,0,1,2,23,8
0.36,9420.0,0.45,5.0,1,11,1,1,1,0,0,1,1,23,8
1.79,9420.0,0.45,5.0,1,11,1,1,1,0,0,1,1,23,8
2.94,1045.0,0.85,7.0,1,113,1,1,1,0,0,1,4,23,8
2.59,1045.0,0.85,7.0,1,113,1,0,1,0,0,1,2,23,8
0.75,1045.0,0.85,7.0,1,113,1,1,1,0,0,1,1,23,8
3.99,1045.0,0.85,7.0,1,113,1,1,1,0,0,1,1,23,8
16.9,1489.0,1.82,4.0,1,228,1,1,1,0,0,1,4,23,166
14.11,1489.0,1.82,4.0,1,228,1,0,1,0,0,1,2,23,166
12.0,1489.0,1.82,4.0,1,228,1,1,1,0,0,1,1,23,166
3.53,6782.0,0.18,5.0,1,132,1,1,1,0,0,1,4,23,188
2.4,6782.0,0.18,5.0,1,132,1,0,1,0,0,1,2,23,188
2.05,6782.0,0.18,5.0,1,132,1,1,1,0,0,1,1,23,188
4.49,6782.0,0.18,5.0,1,132,1,1,1,0,0,1,1,23,188
5.66,4753.0,0.49,4.0,1,245,1,1,1,0,0,1,4,23,20
6.4,4753.0,0.49,4.0,1,245,1,0,1,0,0,1,2,23,20
3.7,4753.0,0.49,4.0,1,245,1,1,1,0,0,1,1,23,20
6.49,4753.0,0.49,4.0,1,245,1,1,1,0,0,1,1,23,20
8.82,4946.0,0.36,3.0,2,47,1,1,1,0,0,1,4,23,139
6.46,4946.0,0.36,3.0,2,47,1,0,1,0,0,1,2,23,139
5.5,4946.0,0.36,3.0,2,47,1,1,1,0,0,1,1,23,139
8.99,4946.0,0.36,3.0,2,47,1,1,1,0,0,1,1,23,139
0.44,8672.0,0.13,6.0,2,66,2,1,0,0,1,1,4,23,28
0.25,8672.0,0.13,6.0,2,66,2,0,0,0,1,1,2,23,28
0.06,8672.0,0.13,6.0,2,66,2,1,0,0,1,1,1,23,28
0.59,8672.0,0.13,6.0,2,66,2,1,0,0,1,1,1,23,28
0.56,8672.0,0.13,6.0,2,66,2,1,0,0,1,1,3,23,28
0.49,5134.0,0.37,4.0,2,169,2,1,0,0,1,1,4,23,133
0.19,5134.0,0.37,4.0,2,169,2,0,0,0,1,1,2,23,133
0.3,5134.0,0.37,4.0,2,169,2,1,0,0,1,1,1,23,133
0.56,5134.0,0.37,4.0,2,169,2,1,0,0,1,1,3,23,133
0.27,10744.0,0.36,3.0,2,232,2,1,0,0,1,1,4,23,89
0.29,10744.0,0.36,3.0,2,232,2,0,0,0,1,1,2,23,89
0.05,10744.0,0.36,3.0,2,232,2,1,0,0,1,1,1,23,89
0.49,10744.0,0.36,3.0,2,232,2,1,0,0,1,1,1,23,89
0.46,10744.0,0.36,3.0,2,232,2,1,0,0,1,1,3,23,89
0.61,6863.0,0.53,2.0,2,177,2,1,0,0,1,1,4,23,222
0.59,6863.0,0.53,2.0,2,177,2,0,0,0,1,1,2,23,222
0.65,6863.0,0.53,2.0,2,177,2,1,0,0,1,1,1,23,222
1.29,6863.0,0.53,2.0,2,177,2,1,0,0,1,1,1,23,222
0.93,6863.0,0.53,2.0,2,177,2,1,0,0,1,1,3,23,222
0.32,14332.0,0.46,7.0,2,76,2,1,0,0,1,1,4,23,204
0.27,14332.0,0.46,7.0,2,76,2,0,0,0,1,1,2,23,204
0.07,14332.0,0.46,7.0,2,76,2,1,0,0,1,1,1,23,204
0.69,14332.0,0.46,7.0,2,76,2,1,0,0,1,1,1,23,204
0.46,14332.0,0.46,7.0,2,76,2,1,0,0,1,1,3,23,204
0.6,2454.0,0.3,3.0,2,171,2,1,0,0,1,1,4,23,122
0.83,2454.0,0.3,3.0,2,171,2,0,0,0,1,1,2,23,122
0.33,2454.0,0.3,3.0,2,171,2,1,0,0,1,1,1,23,122
1.29,2454.0,0.3,3.0,2,171,2,1,0,0,1,1,1,23,122
0.72,2454.0,0.3,3.0,2,171,2,1,0,0,1,1,3,23,122
1.73,3655.0,0.32,6.0,1,79,2,1,0,0,1,1,4,23,148
1.48,3655.0,0.32,6.0,1,79,2,0,0,0,1,1,2,23,148
0.95,3655.0,0.32,6.0,1,79,2,1,0,0,1,1,1,23,148
2.79,3655.0,0.32,6.0,1,79,2,1,0,0,1,1,1,23,148
1.85,3655.0,0.32,6.0,1,79,2,1,0,0,1,1,3,23,148
0.89,11953.0,0.08,7.0,2,140,2,1,0,0,1,1,4,23,191
0.23,11953.0,0.08,7.0,2,140,2,0,0,0,1,1,2,23,191
0.65,11953.0,0.08,7.0,2,140,2,1,0,0,1,1,1,23,191
1.29,11953.0,0.08,7.0,2,140,2,1,0,0,1,1,1,23,191
0.74,11953.0,0.08,7.0,2,140,2,1,0,0,1,1,3,23,191
0.29,8748.0,0.1,3.0,2,249,3,1,1,0,1,1,4,6,140
0.71,8748.0,0.1,3.0,2,249,3,1,1,0,1,1,4,6,140
0.24,8748.0,0.1,3.0,2,249,3,0,1,0,1,1,2,6,140
1.52,8748.0,0.1,3.0,2,249,3,0,1,0,1,1,2,6,140
0.04,8748.0,0.1,3.0,2,249,3,1,1,0,1,1,1,6,140
0.12,8748.0,0.1,3.0,2,249,3,1,1,0,1,1,1,6,140
0.49,8748.0,0.1,3.0,2,249,3,1,1,0,1,1,1,6,140
0.79,8748.0,0.1,3.0,2,249,3,1,1,0,1,1,1,6,140
0.42,8748.0,0.1,3.0,2,249,3,1,1,0,1,1,3,6,140
0.54,7000.0,0.71,3.0,2,219,3,1,1,0,1,1,4,6,131
2.14,7000.0,0.71,3.0,2,219,3,1,1,0,1,1,4,6,131
0.35,7000.0,0.71,3.0,2,219,3,0,1,0,1,1,2,6,131
1.45,7000.0,0.71,3.0,2,219,3,0,1,0,1,1,2,6,131
0.6,7000.0,0.71,3.0,2,219,3,1,1,0,1,1,1,6,131
0.59,7000.0,0.71,3.0,2,219,3,1,1,0,1,1,1,6,131
1.99,7000.0,0.71,3.0,2,219,3,1,1,0,1,1,1,6,131
0.58,7000.0,0.71,3.0,2,219,3,1,1,0,1,1,3,6,131
0.39,7566.0,0.67,6.0,1,237,2,1,0,0,1,1,4,14,8
0.77,7566.0,0.67,6.0,1,237,2,0,0,0,1,1,2,14,8
